id_pelanggan;usia;status_pekerjaan;lama_bekerja_tahun;pendapatan_tahunan;skor_kredit;lama_riwayat_kredit_tahun;aset_tabungan;hutang_saat_ini;gagal_bayar_tercatat;tunggakan_2thn_terakhir;catatan_negatif;tipe_produk;tujuan_pinjaman;jumlah_pinjaman;suku_bunga;rasio_hutang_terhadap_pendapatan;rasio_pinjaman_terhadap_pendapatan;rasio_pembayaran_terhadap_pendapatan;status_pinjaman
CUST147630;46.00.00;Self-Employed;17.04;30983;633;08.05;7730;17531;0;0;0;Pinjaman Pribadi;Medis;13900;13.01;0,393055556;0,311805556;00.15;0
CUST147631;31.00.00;Employed;00.01;22743;495;03.02;5283;2938;0;0;0;Kredit Berjalan;Bisnis;8900;14.28;0,089583333;0,271527778;00.13;0
CUST147632;48.00.00;Employed;20.07;36361;732;13.01;3220;4046;0;0;0;Kredit Berjalan;Pribadi;17000;0,360416667;0,077083333;0,325;0,108333333;1
CUST147633;41.00.00;Employed;12.04;45655;763;03.00;76;17656;0;0;0;Kredit Berjalan;Renovasi Rumah;17200;06.12;0,26875;0,261805556;0,0875;1
CUST147634;35.00.00;Employed;05.05;15000;601;02.04;147;3254;0;2;0;Kredit Berjalan;Konsolidasi Hutang;5000;0,563194444;0,150694444;0,23125;0,077083333;0
CUST147635;45.00.00;Employed;15.05;57252;738;16.04;792;33299;0;0;0;Kredit Berjalan;Medis;29000;08.53;0,404166667;0,352083333;0,117361111;0
CUST147636;44.00.00;Employed;24.03.00;39665;645;02.07;1833;6634;0;0;0;Kartu Kredit;Medis;4500;0,858333333;0,115972222;0,078472222;0.038;1
CUST147637;22.00;Employed;03.05;15836;603;02.09;46;4395;0;0;0;Kartu Kredit;Bisnis;1800;20.13;0,193055556;0,079166667;0.038;0
CUST147638;52.00.00;Employed;29.07.00;63490;707;26.04.00;2297;28507;0;0;0;Kartu Kredit;Pribadi;16900;15.09;0,311805556;0,184722222;0.089;1
CUST147639;39.00.00;Employed;05.00;97089;727;14.06;15153;9049;0;0;0;Pinjaman Pribadi;Pendidikan;100000;11.01;0.093;01.03;0,238194444;1
CUST147640;51.00.00;Self-Employed;12.03;166521;790;02.01;2327;58433;0;0;0;Pinjaman Pribadi;Bisnis;100000;08.42;0,24375;0,417361111;00.02;1
CUST147641;35.00.00;Self-Employed;01.09;75094;641;16.08;44879;5870;0;0;0;Kartu Kredit;Pribadi;37200;19.12;0.078;0,34375;0,114583333;1
CUST147642;37.00.00;Employed;02.05;36134;729;16.03;4586;12803;0;0;0;Kredit Berjalan;Pendidikan;14100;08.56;0,245833333;00.39;00.13;1
CUST147643;39.00.00;Student;00.05;15000;712;06.01;91;4265;0;0;0;Pinjaman Pribadi;Bisnis;1400;09.53;0,197222222;0.093;0.031;1
CUST147644;41.00.00;Employed;20.03;26762;625;21.00;829;7861;0;1;0;Pinjaman Pribadi;Pribadi;44900;0,625694444;0,204166667;1.678;0,388194444;1
CUST147645;53.00.00;Self-Employed;04.05;112766;690;08.01;15638;16534;0;1;0;Pinjaman Pribadi;Pendidikan;100000;12.48;0,102083333;0,615972222;0,205555556;1
CUST147646;40.00.00;Self-Employed;07.00;56653;733;21.04;85555;23788;0;1;0;Pinjaman Pribadi;Renovasi Rumah;2300;09.56;00.42;0.041;0.014;1
CUST147647;34.00.00;Employed;00.05;39774;573;15.00;1171;8743;0;1;0;Kredit Berjalan;Bisnis;35100;0,636805556;00.22;0,6125;0,204166667;0
CUST147648;47.00.00;Employed;07.06;62156;631;09.06;342;5722;0;1;0;Kartu Kredit;Medis;70000;19.52;0.092;1.126;0,260416667;1
CUST147649;40.00.00;Employed;17.06;23928;707;18.07;665;6093;0;0;0;Pinjaman Pribadi;Medis;4200;0,48125;0,177083333;0,122222222;0.059;1
CUST147650;70.00.00;Student;01.09;23862;739;18.06;1225;6333;0;0;0;Pinjaman Pribadi;Bisnis;4700;10.55;0,184027778;0,136805556;0.066;1
CUST147651;38.00.00;Employed;08.03;36035;629;17.05;1266;20689;0;0;0;Kredit Berjalan;Renovasi Rumah;15500;11.31;0,398611111;00.43;0,099305556;0
CUST147652;49.00.00;Student;00.06;15000;553;12.04;19;3032;0;0;1;Kartu Kredit;Pribadi;500;0,941666667;0,140277778;0.033;0.011;1
CUST147653;45.00.00;Employed;15.05;42713;673;16.02;25051;7754;0;2;0;Pinjaman Pribadi;Pribadi;36700;12.19;0,126388889;0,596527778;0,198611111;1
CUST147654;18.00;Employed;00.00;28480;661;01.01;146;12591;0;0;0;Kredit Berjalan;Bisnis;11400;09.03;0,306944444;00.04;0,092361111;0
CUST147655;26.00.00;Self-Employed;02.00;85665;612;03.01;60;14235;0;1;0;Kartu Kredit;Renovasi Rumah;37600;19.05;0,115277778;0,304861111;0,101388889;1
CUST147656;29.00.00;Self-Employed;05.07;113622;766;07.07;2098;33921;0;1;0;Kartu Kredit;Medis;70000;15.42;0,207638889;0,427777778;0,142361111;1
CUST147657;18.00;Employed;00.00;16431;619;00.00;0;3469;0;1;0;Kredit Berjalan;Pribadi;9500;11.55;0,146527778;0,401388889;0,134027778;0
CUST147658;30.00.00;Employed;03.03;42019;648;01.05;70;7626;0;0;0;Pinjaman Pribadi;Pribadi;39000;13.33;0,125694444;0,644444444;0,214583333;1
CUST147659;18.00;Employed;00.00;19567;537;01.02;31;6737;0;0;0;Kartu Kredit;Pribadi;9000;22.49;0,238888889;00.46;0,10625;1
CUST147660;21.00;Employed;01.01;25472;627;02.08;822;2449;0;0;0;Kartu Kredit;Pendidikan;3700;19.13;0.096;0,100694444;0.048;1
CUST147661;37.00.00;Student;00.01;40246;559;07.07;145;29566;0;2;0;Pinjaman Pribadi;Bisnis;76500;16.17;0,510416667;1.901;0,440277778;0
CUST147662;58.00.00;Employed;17.01;90561;776;00.05;541;11753;0;0;0;Kredit Berjalan;Konsolidasi Hutang;21700;06.38;00.13;00.24;00.08;1
CUST147663;18.00;Employed;00.00;33693;623;01.09;1726;6461;0;0;0;Kartu Kredit;Pendidikan;4100;20.33;0,133333333;0,084722222;0.041;1
CUST147664;20.00;Employed;00.02;66187;502;01.00;259;28287;0;0;1;Kredit Berjalan;Bisnis;37900;13.39;0,296527778;0,397916667;0,132638889;0
CUST147665;28.00.00;Self-Employed;05.01;42676;441;07.00;3181;11195;1;2;2;Kredit Berjalan;Pribadi;18600;13.57;0,181944444;0,302777778;0,100694444;0
CUST147666;33.00.00;Employed;10.09;44620;616;09.07;469;8344;0;0;0;Pinjaman Pribadi;Pribadi;11300;0,642361111;0,129861111;0,175694444;0.084;1
CUST147667;18.00;Employed;00.00;16530;452;00.07;28;8128;0;0;2;Pinjaman Pribadi;Bisnis;32000;15.57;0,341666667;1.936;0,447916667;0
CUST147668;26.00.00;Self-Employed;01.04;25368;695;06.09;749;8778;0;0;0;Kartu Kredit;Pribadi;15800;17.08;0,240277778;0,432638889;0,144444444;1
CUST147669;25.00.00;Self-Employed;03.00;38271;611;00.04;4;6568;0;0;0;Pinjaman Pribadi;Medis;36400;0,63125;0,119444444;0,660416667;0,220138889;1
CUST147670;38.00.00;Employed;00.05;64201;765;16.04;476;30888;0;0;0;Pinjaman Pribadi;Renovasi Rumah;18000;0,425694444;0,334027778;00.28;0.093;1
CUST147671;40.00.00;Self-Employed;09.08;26127;712;20.08;5190;3515;1;2;0;Kredit Berjalan;Medis;14800;0,377083333;0,09375;0,393055556;0,13125;0
CUST147672;33.00.00;Student;01.05;18266;560;11.06;210;8432;0;1;0;Kartu Kredit;Renovasi Rumah;1800;0,960416667;0,320833333;0.099;0.033;1
CUST147673;30.00.00;Self-Employed;07.06;49710;657;07.05;3479;7397;0;0;0;Kredit Berjalan;Pendidikan;22400;10.37;0,103472222;0,313194444;00.15;1
CUST147674;26.00.00;Self-Employed;02.06;40786;545;07.09;1541;11876;1;0;1;Pinjaman Pribadi;Pribadi;49200;16.15;0,202083333;1.206;0,279166667;0
CUST147675;35.00.00;Employed;09.08;20137;732;14.02;532;6831;0;0;0;Pinjaman Pribadi;Pendidikan;11100;0,481944444;0,235416667;0,382638889;0,127777778;1
CUST147676;23.00;Self-Employed;01.00;138061;691;03.03;62;55078;0;0;0;Kartu Kredit;Medis;70000;17.01;0,277083333;0,352083333;0,117361111;1
CUST147677;53.00.00;Employed;14.03;23618;705;17.06;36;5657;0;1;0;Pinjaman Pribadi;Pribadi;37400;11.07;00.24;1.584;0,366666667;1
CUST147678;18.00;Employed;00.00;25631;596;01.02;136;7107;0;0;1;Kartu Kredit;Pendidikan;30400;22.01;0,192361111;1.186;0,274305556;0
CUST147679;27.00.00;Employed;08.00;16619;657;01.00;4;4369;1;0;0;Pinjaman Pribadi;Konsolidasi Hutang;32200;0,545138889;0,182638889;1.938;0,448611111;0
CUST147680;45.00.00;Employed;19.06;89602;597;20.00;1719;38169;0;0;0;Kredit Berjalan;Pendidikan;35600;14.02;0,295833333;0,275694444;0,091666667;1
CUST147681;30.00.00;Employed;08.00;59798;675;09.01;4163;8170;0;0;0;Kartu Kredit;Medis;14100;0,765972222;0,095138889;0,163888889;0.079;1
CUST147682;43.00.00;Employed;04.01;51667;668;10.03;276;2175;1;0;0;Pinjaman Pribadi;Renovasi Rumah;66800;0,559722222;0.042;1.293;0,299305556;0
CUST147683;55.00.00;Student;00.09;17538;679;02.04;45;2035;1;1;0;Kartu Kredit;Medis;1800;18.08;0,080555556;0,071527778;0.034;0
CUST147684;44.00.00;Employed;10.03;98736;692;16.07;3152;52131;0;2;0;Pinjaman Pribadi;Bisnis;11500;11.06;0,366666667;0,080555556;0.039;0
CUST147685;20.00;Student;01.08;25390;671;01.02;725;903;0;0;0;Kartu Kredit;Pendidikan;2500;0,775;0.036;0.098;0.033;1
CUST147686;21.00;Employed;00.01;15000;710;02.08;201;1773;0;0;0;Kartu Kredit;Konsolidasi Hutang;14700;16.53;0,081944444;0,068055556;0,227083333;1
CUST147687;32.00.00;Employed;13.08;44474;547;02.05;24;8609;0;1;0;Pinjaman Pribadi;Medis;35100;15.33;0,134722222;0,547916667;0,182638889;0
CUST147688;40.00.00;Student;01.08;15669;720;08.07;389;5930;0;0;0;Kredit Berjalan;Konsolidasi Hutang;5300;08.09;0,2625;0,234722222;0,078472222;1
CUST147689;49.00.00;Employed;19.07;30483;743;20.01;1035;8349;0;1;0;Pinjaman Pribadi;Konsolidasi Hutang;16700;0,431944444;0,190277778;0,380555556;0,127083333;1
CUST147690;25.00.00;Student;00.09;15000;578;04.06;72;3579;0;0;1;Kredit Berjalan;Bisnis;9500;0,586805556;0,165972222;0,439583333;0,146527778;0
CUST147691;29.00.00;Student;01.05;26446;586;09.04;876;3041;0;1;0;Pinjaman Pribadi;Bisnis;38100;16.08;0,079861111;1.441;00.48;0
CUST147692;31.00.00;Self-Employed;07.07;54787;668;07.00;204;16096;1;4;0;Kartu Kredit;Renovasi Rumah;35000;18.31;0,204166667;0,44375;0,147916667;0
CUST147693;31.00.00;Employed;02.02;18080;562;02.00;60;2470;0;1;0;Kartu Kredit;Pribadi;23500;21.21;0,095138889;01.03;0,300694444;0
CUST147694;52.00.00;Employed;29.08.00;43661;763;25.09.00;2886;21736;0;0;0;Kartu Kredit;Pribadi;29300;14.09;0,345833333;0,465972222;0,155555556;1
CUST147695;33.00.00;Employed;02.02;137979;537;05.03;762;14609;0;0;1;Kredit Berjalan;Pribadi;29900;0,63125;0,073611111;0,150694444;0.072;1
CUST147696;36.00.00;Employed;07.03;48124;668;00.04;29;27954;0;1;0;Kartu Kredit;Pendidikan;48200;18.44;0,403472222;1.002;0,231944444;0
CUST147697;45.00.00;Employed;05.05;91679;738;00.03;1658;993;0;1;0;Kredit Berjalan;Renovasi Rumah;50000;08.09;0.011;0,378472222;0,126388889;0
CUST147698;54.00.00;Self-Employed;16.07;73070;693;02.09;160;25973;0;0;0;Pinjaman Pribadi;Pendidikan;45800;11.02;0,246527778;0,435416667;0,145138889;1
CUST147699;34.00.00;Employed;14.09;85514;703;10.06;2487;5035;0;0;0;Kartu Kredit;Pribadi;70000;0,721527778;0.059;0,56875;0,189583333;1
CUST147700;50.00.00;Employed;11.00;82763;709;04.03;4001;9535;0;0;0;Pinjaman Pribadi;Pendidikan;46500;11.34;0,079861111;0,390277778;0,129861111;1
CUST147701;56.00.00;Employed;31.01.00;80645;690;06.03;10819;19612;0;0;0;Pinjaman Pribadi;Bisnis;41800;12.21;0,16875;0,359722222;0,120138889;1
CUST147702;33.00.00;Self-Employed;06.01;28429;621;04.01;1151;12462;0;1;0;Pinjaman Pribadi;Pribadi;5100;13.08;0,304166667;0,124305556;00.06;0
CUST147703;28.00.00;Employed;08.01;35459;628;03.09;1527;22284;0;1;0;Kartu Kredit;Konsolidasi Hutang;27900;0,876388889;0,436111111;0,546527778;0,181944444;0
CUST147704;61.00.00;Self-Employed;27.01.00;34807;606;28.06.00;229;11679;0;1;0;Kartu Kredit;Medis;18400;19.32;0,233333333;0,367361111;0,122222222;1
CUST147705;48.00.00;Self-Employed;11.09;64870;635;08.09;1495;27499;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;56000;13.09;0,294444444;0,599305556;0,2;0
CUST147706;35.00.00;Employed;06.07;47164;446;06.07;133;14836;0;0;0;Kredit Berjalan;Pribadi;21200;13.06;0,21875;0,311805556;00.15;1
CUST147707;42.00.00;Employed;05.01;63175;667;14.04;1177;24184;0;0;0;Kartu Kredit;Pendidikan;70000;0,777083333;0,265972222;1.108;0,25625;1
CUST147708;22.00;Employed;03.06;25849;577;02.09;1049;6003;0;0;0;Kredit Berjalan;Bisnis;24300;0,610416667;0,161111111;0,065277778;0,217361111;0
CUST147709;48.00.00;Self-Employed;19.06;45545;648;29.03.00;21221;13860;0;0;0;Kartu Kredit;Pribadi;47800;20.15;0,211111111;01.05;00.35;1
CUST147710;18.00;Employed;00.00;27557;582;01.08;178;3008;0;2;0;Kredit Berjalan;Renovasi Rumah;6400;0,640277778;0,075694444;0,161111111;0.077;0
CUST147711;47.00.00;Employed;11.03;58798;510;10.01;108;29979;0;0;1;Kartu Kredit;Pendidikan;1500;22.47;00.51;0.026;0.009;0
CUST147712;26.00.00;Self-Employed;01.03;38052;677;01.07;97;14692;0;0;0;Kartu Kredit;Pendidikan;19200;18.01;0,268055556;0,350694444;0,116666667;1
CUST147713;18.00;Employed;00.00;35216;682;02.00;46;6924;0;1;0;Pinjaman Pribadi;Bisnis;57700;0,544444444;0,136805556;1.638;0,379166667;0
CUST147714;18.00;Employed;00.00;53124;646;00.04;13;19475;0;0;0;Pinjaman Pribadi;Pendidikan;43800;14.05;0,254861111;0,572222222;0,190972222;0
CUST147715;29.00.00;Employed;09.07;30263;542;09.09;1014;8162;0;0;0;Kredit Berjalan;Pendidikan;15400;13.06;00.27;0,353472222;00.17;0
CUST147716;43.00.00;Employed;16.07;69622;662;04.05;2075;4830;0;1;0;Pinjaman Pribadi;Renovasi Rumah;100000;12.54;0.069;1.436;0,332638889;1
CUST147717;18.00;Student;00.04;45714;540;00.05;35;17483;1;3;1;Kartu Kredit;Renovasi Rumah;4600;22.47;0,265277778;0,070138889;0.034;0
CUST147718;20.00;Employed;00.07;32834;667;02.00;527;6326;0;0;0;Kredit Berjalan;Pendidikan;28400;09.03;0,134027778;0,600694444;0,2;1
CUST147719;29.00.00;Self-Employed;02.01;81726;747;00.02;9;21386;0;0;0;Kredit Berjalan;Renovasi Rumah;14600;09.27;0,181944444;0,124305556;00.06;1
CUST147720;44.00.00;Employed;07.06;30053;587;19.04;6844;10124;0;0;1;Kartu Kredit;Renovasi Rumah;8100;22.29;0,234027778;00.27;00.09;1
CUST147721;46.00.00;Employed;04.04;51051;672;00.01;14;16560;0;0;0;Kredit Berjalan;Medis;33600;09.43;0,225;0,456944444;0,152083333;1
CUST147722;36.00.00;Employed;14.08;41466;717;01.05;626;4607;0;0;0;Pinjaman Pribadi;Renovasi Rumah;52800;10.00;0,077083333;1.273;0,294444444;1
CUST147723;46.00.00;Self-Employed;02.03;29029;585;27.00.00;5450;4654;0;0;0;Kartu Kredit;Pendidikan;15800;0,968055556;00.16;0,377777778;0,125694444;1
CUST147724;43.00.00;Employed;11.02;57199;710;17.04;192;9465;0;0;0;Kartu Kredit;Bisnis;66800;17.33;0,114583333;1.168;0,270138889;1
CUST147725;29.00.00;Employed;03.01;55564;526;01.05;2342;7134;0;1;0;Pinjaman Pribadi;Pribadi;16700;0,688888889;0,088888889;0,209027778;00.01;0
CUST147726;45.00.00;Employed;10.09;53995;677;22.00;40667;14000;0;1;0;Pinjaman Pribadi;Bisnis;81200;0,54375;0,179861111;1.504;0,347916667;1
CUST147727;19.00;Employed;00.09;17398;608;01.04;25;1875;0;2;0;Kredit Berjalan;Konsolidasi Hutang;14400;11.05;0,075;0,575;0,191666667;0
CUST147728;40.00.00;Employed;10.01;90803;623;11.00;1532;10265;0;2;0;Kartu Kredit;Pribadi;16700;19.46;0,078472222;0,127777778;0.061;1
CUST147729;21.00;Employed;01.03;27211;616;01.01;3;1945;0;1;0;Kredit Berjalan;Konsolidasi Hutang;21700;11.49;0.071;0,553472222;0,184722222;0
CUST147730;36.00.00;Employed;07.06;24034;633;12.09;4264;2190;0;0;0;Kartu Kredit;Renovasi Rumah;600;0,902083333;0.091;0.025;0.008;1
CUST147731;49.00.00;Student;00.03;23379;583;03.01;258;3515;0;2;2;Kartu Kredit;Renovasi Rumah;2300;21.24;00.15;0.098;0.033;0
CUST147732;37.00.00;Employed;10.06;27531;631;06.00;186;4806;0;2;0;Kartu Kredit;Pribadi;8700;0,9;0,121527778;0,219444444;0,072916667;1
CUST147733;34.00.00;Employed;04.05;45090;654;04.09;480;18339;1;1;0;Kredit Berjalan;Bisnis;22800;09.28;0,282638889;0,351388889;0,117361111;0
CUST147734;37.00.00;Self-Employed;09.06;48551;720;14.04;29522;18145;0;0;0;Kredit Berjalan;Medis;24300;07.51;0,259722222;0,347916667;0,115972222;1
CUST147735;42.00.00;Self-Employed;13.06;83676;673;15.01;59009;14290;0;0;0;Kartu Kredit;Pribadi;70000;18.46;0,11875;0,58125;0,19375;1
CUST147736;60.00.00;Employed;32.06.00;36167;662;04.03;748;4129;0;0;0;Kredit Berjalan;Pendidikan;17300;09.55;0,079166667;0,331944444;0,110416667;1
CUST147737;42.00.00;Self-Employed;14.04;66927;750;18.07;23068;9301;0;0;0;Kartu Kredit;Renovasi Rumah;70000;0,629861111;0,096527778;1.046;0,242361111;1
CUST147738;28.00.00;Employed;06.02;36484;560;01.05;324;19722;0;0;0;Kredit Berjalan;Medis;6900;14.09;0,375694444;0,13125;0.063;0
CUST147739;32.00.00;Employed;10.08;28186;576;12.00;249;3911;1;0;0;Pinjaman Pribadi;Konsolidasi Hutang;13400;0,733333333;0,096527778;0,329861111;0,109722222;0
CUST147740;24.00.00;Student;01.03;25125;603;01.05;287;8924;0;2;1;Kredit Berjalan;Konsolidasi Hutang;14900;0,568055556;0,246527778;0,411805556;0,1375;0
CUST147741;20.00;Employed;00.07;35277;650;00.04;155;16683;1;1;0;Kartu Kredit;Konsolidasi Hutang;3400;17.52;0,328472222;0.096;0.032;0
CUST147742;18.00;Employed;00.00;22049;567;02.00;64;10075;1;1;0;Kartu Kredit;Pribadi;2400;22.44;0,317361111;0,075694444;0.036;0
CUST147743;29.00.00;Employed;08.03;65732;627;03.02;4977;17590;0;0;0;Pinjaman Pribadi;Pribadi;23400;14.06;0,186111111;0,247222222;0,082638889;1
CUST147744;18.00;Employed;00.00;22218;640;00.01;3;3367;0;2;0;Kartu Kredit;Pribadi;18000;19.59;0,105555556;0,05625;00.27;0
CUST147745;36.00.00;Employed;15.05;25354;692;01.07;27;5296;0;0;0;Pinjaman Pribadi;Pribadi;13800;13.00;0,145138889;0,377777778;0,125694444;0
CUST147746;28.00.00;Employed;07.00;37415;552;07.07;521;11346;0;0;1;Kartu Kredit;Renovasi Rumah;9500;0,921527778;0,210416667;0,176388889;0.085;1
CUST147747;21.00;Self-Employed;01.00;70138;654;02.02;32;15142;0;0;0;Kartu Kredit;Konsolidasi Hutang;30200;17.05;0,15;0,299305556;0,1;1
CUST147748;18.00;Self-Employed;01.00;149755;711;00.01;76;29815;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;100000;11.37;0,138194444;0,463888889;0,154861111;0
CUST147749;30.00.00;Self-Employed;06.03;82194;534;10.00;357;47238;0;0;0;Pinjaman Pribadi;Bisnis;26100;0,684027778;0,399305556;0,220833333;0,073611111;0
CUST147750;18.00;Employed;00.00;53666;560;01.01;526;16136;0;2;0;Pinjaman Pribadi;Medis;21600;0,684027778;0,209027778;0,279166667;0,093055556;0
CUST147751;43.00.00;Employed;07.05;49330;647;18.01;8077;14407;0;0;0;Kredit Berjalan;Bisnis;45800;0,568055556;0,202777778;0,644444444;0,214583333;0
CUST147752;38.00.00;Self-Employed;05.00;29847;645;19.00;8613;5190;0;1;0;Kartu Kredit;Medis;24800;19.02;0,120833333;0,577083333;0,192361111;1
CUST147753;32.00.00;Employed;03.06;34034;597;11.07;153;4068;0;2;0;Pinjaman Pribadi;Renovasi Rumah;31900;16.39;00.12;0,650694444;0,216666667;0
CUST147754;52.00.00;Employed;15.07;125969;617;13.06;4804;38951;0;2;0;Kartu Kredit;Pribadi;13600;20.03;0,214583333;0,075;0.036;1
CUST147755;35.00.00;Employed;03.02;50369;625;04.03;28568;16395;0;1;0;Pinjaman Pribadi;Medis;2000;13.18;0,225694444;00.04;0.013;1
CUST147756;39.00.00;Student;01.04;15162;683;07.07;399;3508;0;1;0;Kredit Berjalan;Bisnis;9400;0,472916667;0,160416667;0,043055556;0,14375;1
CUST147757;43.00.00;Self-Employed;17.07;32603;593;18.01;1305;3107;0;0;1;Kartu Kredit;Renovasi Rumah;12100;21.06;0.095;0,257638889;0,086111111;0
CUST147758;;Employed;00.08;21822;594;02.09;1274;5287;0;3;0;Pinjaman Pribadi;Renovasi Rumah;30500;0,68125;0,168055556;1.398;0,323611111;0
CUST147759;28.00.00;Self-Employed;04.07;41063;604;02.05;280;25135;0;0;0;Kartu Kredit;Pendidikan;52500;20.32;0,425;1.279;0,295833333;0
CUST147760;35.00.00;Self-Employed;07.01;38321;568;10.07;1071;1991;0;0;1;Kredit Berjalan;Medis;20700;13.05;0.052;00.54;00.18;1
CUST147761;18.00;Employed;00.00;15000;533;00.05;114;4611;0;1;0;Kartu Kredit;Bisnis;10000;0,960416667;0,213194444;0,463194444;0,154166667;0
CUST147762;56.00.00;Employed;11.05;216154;707;26.03.00;94817;42005;0;1;0;Pinjaman Pribadi;Medis;100000;09.52;0,134722222;0,321527778;0,106944444;1
CUST147763;36.00.00;Self-Employed;12.05;102093;690;03.09;28;44429;0;0;1;Kartu Kredit;Pribadi;70000;0,774305556;0,302083333;0,476388889;0,159027778;1
CUST147764;32.00.00;Employed;10.00;61435;574;09.06;260;18256;0;3;0;Kartu Kredit;Konsolidasi Hutang;41400;22.57;0,20625;0,468055556;0,15625;0
CUST147765;60.00.00;Employed;16.00;82059;677;01.09;668;14504;0;0;0;Kartu Kredit;Pendidikan;70000;17.22;0,122916667;0,592361111;0,197222222;1
CUST147766;21.00;Employed;02.01;27175;479;01.08;57;3051;0;0;0;Kartu Kredit;Renovasi Rumah;34700;22.42;0,077777778;1.277;0,295833333;0
CUST147767;53.00.00;Self-Employed;08.06;139218;707;08.01;584;38623;0;0;0;Kartu Kredit;Pribadi;70000;17.19;0,192361111;0,349305556;0,116666667;1
CUST147768;44.00.00;Self-Employed;04.09;57105;692;17.02;7217;19945;0;0;0;Kredit Berjalan;Medis;14600;10.06;0,242361111;0,177777778;0.085;1
CUST147769;48.00.00;Student;01.08;28662;676;24.06.00;1806;9848;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;51100;12.36;0,238888889;1.783;0,4125;1
CUST147770;32.00.00;Employed;04.06;38949;580;10.05;76;21800;0;4;0;Kartu Kredit;Bisnis;12800;21.35;00.56;0,228472222;00.11;0
CUST147771;35.00.00;Self-Employed;03.05;80308;576;00.09;106;22704;0;1;0;Pinjaman Pribadi;Renovasi Rumah;100000;0,735416667;0,196527778;1.245;0,288194444;0
CUST147772;30.00.00;Employed;07.02;78439;486;00.05;301;7614;0;1;1;Pinjaman Pribadi;Konsolidasi Hutang;3900;15.12;0.097;00.05;0.017;0
CUST147773;46.00.00;Employed;24.07.00;86130;684;00.09;47;37523;0;0;0;Kartu Kredit;Renovasi Rumah;67200;17.08;0,302777778;0,054166667;00.26;1
CUST147774;39.00.00;Employed;15.09;58085;673;08.05;722;17460;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;53100;11.19;0,209027778;0,634722222;0,211805556;1
CUST147775;28.00.00;Employed;04.04;71319;573;06.00;79;29199;0;0;0;Pinjaman Pribadi;Renovasi Rumah;100000;16.46;0,284027778;1.402;0,324305556;0
CUST147776;28.00.00;Self-Employed;04.02;63282;658;02.00;76;20735;0;0;0;Kartu Kredit;Pribadi;60400;0,750694444;0,227777778;0,6625;0,220833333;1
CUST147777;34.00.00;Employed;03.02;87225;619;11.01;1397;35419;0;0;1;Kredit Berjalan;Konsolidasi Hutang;30800;0,559027778;0,281944444;0,245138889;0,081944444;0
CUST147778;31.00.00;Employed;06.06;75080;571;09.05;1551;8229;0;0;0;Pinjaman Pribadi;Pribadi;97800;16.15;00.11;1.303;0,301388889;0
CUST147779;52.00.00;Self-Employed;25.03.00;65428;711;08.07;3847;7984;0;0;0;Pinjaman Pribadi;Pendidikan;47100;09.54;0,084722222;0,05;00.24;1
CUST147780;44.00.00;Employed;24.03.00;64919;709;08.01;182;44991;0;0;0;Pinjaman Pribadi;Pribadi;24600;11.33;0,48125;0,263194444;0,0875;0
CUST147781;44.00.00;Employed;19.00;39277;668;11.02;426;22969;0;0;0;Kartu Kredit;Medis;10900;0,773611111;0,40625;0,193055556;0.093;0
CUST147782;37.00.00;Employed;07.04;37637;573;09.05;3641;13480;0;0;0;Kartu Kredit;Pendidikan;36800;0,943055556;0,248611111;0,679166667;0,226388889;1
CUST147783;25.00.00;Student;00.05;24287;626;01.08;27;2879;0;2;0;Kartu Kredit;Pendidikan;2400;20.15;0,082638889;0.099;0.033;1
CUST147784;43.00.00;Employed;08.00;67095;721;24.07.00;2991;30337;0;0;1;Kartu Kredit;Medis;44000;0,685416667;0,313888889;0,455555556;0,152083333;1
CUST147785;18.00;Employed;00.00;28193;648;00.01;18;4326;0;1;0;Kartu Kredit;Pribadi;8600;20.07;0,10625;0,211805556;0,070833333;1
CUST147786;37.00.00;Student;00.04;15000;679;10.01;377;1820;0;0;0;Kredit Berjalan;Pribadi;5000;09.13;0,084027778;0,23125;0,077083333;1
CUST147787;25.00.00;Student;00.08;30709;739;00.07;10;8019;0;0;0;Kartu Kredit;Medis;3100;17.03;0,18125;0,070138889;0.034;1
CUST147788;24.00.00;Employed;05.08;40080;663;03.02;154;14892;0;1;1;Kartu Kredit;Pribadi;37700;17.25;0,258333333;0,653472222;0,218055556;1
CUST147789;29.00.00;Employed;10.01;37512;707;08.04;909;8404;0;1;0;Pinjaman Pribadi;Renovasi Rumah;57500;10.17;0,155555556;1.533;0,354861111;1
CUST147790;33.00.00;Self-Employed;10.02;64794;764;02.01;164;12756;0;0;0;Pinjaman Pribadi;Pendidikan;100000;09.25;0,136805556;1.543;0,356944444;1
CUST147791;34.00.00;Employed;00.09;38383;635;15.09;1438;362;1;3;0;Pinjaman Pribadi;Bisnis;68700;0,593055556;0.009;0,096527778;0,414583333;0
